repo,language,stars,path,ci_status,build_tool,is_buildable,primary_ci,first_buildable_sha,first_buildable_date
tornadoweb/tornado,Python,22444,https://github.com/tornadoweb/tornado,NO_CI,Pip/Poetry,True,GitHub Actions,4070a2b1ee86a58bcd5bd4bab41fa4b1578438d1,2024-10-18T19:59:46Z
tqdm/tqdm,Python,30948,https://github.com/tqdm/tqdm,FAILURE,Pip/Poetry,True,GitHub Actions,14d72e2c18ba34363d629a43794a47513a9aa368,2026-01-30T16:27:35Z
trailofbits/algo,Python,30330,https://github.com/trailofbits/algo,SUCCESS,Pip/Poetry,True,GitHub Actions,346437fa6eb3a37b1be69268874784a73ab26e03,2024-07-18T00:55:42Z
trentm/python-markdown2,Python,2806,https://github.com/trentm/python-markdown2,SUCCESS,Setup.py,True,GitHub Actions,eed13f8eaa360d7e0499941a423a0c4371423e74,2024-12-27T18:03:34Z
Tribler/tribler,Python,5158,https://github.com/Tribler/tribler,NO_CI,Pip/Poetry,True,GitHub Actions,3fc4ad309562700b44f4110f237edc33e7d8b8a9,2025-01-07T09:48:40Z
tweepy/tweepy,Python,11111,https://github.com/tweepy/tweepy,SUCCESS,Pip/Poetry,True,GitHub Actions,f7ced8112a5926ecda1a0014855a4bd93b778e57,2025-01-15T05:02:02Z
twisted/twisted,Python,5940,https://github.com/twisted/twisted,SUCCESS,Pip/Poetry,True,GitHub Actions,765903bd5b8d8526a8da3ff7f595faf5d2ee5765,2024-10-16T08:48:19Z
Uberi/speech_recognition,Python,8942,https://github.com/Uberi/speech_recognition,SUCCESS,Setup.py,True,GitHub Actions,346ea8c045a817467daabd2dfdfadd398bac95c4,2024-12-28T04:51:32Z
canonical/microk8s,Python,9206,https://github.com/canonical/microk8s,NO_CI,Pip/Poetry,True,GitHub Actions,fb72180f2d6ef8aa2f5abde87a7f6f6fb44d4fd2,2024-12-10T16:43:07Z
Ultimaker/Cura,Python,6887,https://github.com/Ultimaker/Cura,FAILURE,Unknown,False,GitHub Actions,2ad64e13db5807ee88f0517c54c3e99ca769ae8a,2024-12-18T17:21:00Z
ultralytics/yolov3,Python,10552,https://github.com/ultralytics/yolov3,SUCCESS,Pip/Poetry,True,GitHub Actions,08239577e859d37c9589ab6d1eba5e0d8bb66bb0,2024-12-25T19:44:22Z
urllib3/urllib3,Python,4005,https://github.com/urllib3/urllib3,SUCCESS,Pip/Poetry,True,GitHub Actions,4eb7c11f027c740bb44a0af0000f220ce498752f,2024-12-28T22:43:41Z
urwid/urwid,Python,2987,https://github.com/urwid/urwid,SUCCESS,Pip/Poetry,True,GitHub Actions,ef2fcc42c8f07de675f4c515e3ea4661a93e435b,2024-12-30T08:40:27Z
vaexio/vaex,Python,8468,https://github.com/vaexio/vaex,SUCCESS,Setup.py,True,GitHub Actions,3b6b9141e029703c690436a9065c1ab457ac1c37,2025-09-01T08:35:57Z
viewflow/viewflow,Python,2854,https://github.com/viewflow/viewflow,SUCCESS,Setup.py,True,GitHub Actions,b33bd37ec9675e84e0e18a296627c1ec153491f6,2025-01-08T11:02:54Z
vinta/awesome-python,Python,282236,https://github.com/vinta/awesome-python,NO_CI,Pip/Poetry,True,GitHub Actions,e2405a687dab695754fe73d09d25858a3fa2b13d,2026-01-09T06:40:42Z
vispy/vispy,Python,3541,https://github.com/vispy/vispy,SUCCESS,Pip/Poetry,True,GitHub Actions,09b3f4dc38a16ce9619f428bb768b068bea1f649,2025-01-20T21:20:11Z
vnpy/vnpy,Python,36327,https://github.com/vnpy/vnpy,FAILURE,Pip/Poetry,True,GitHub Actions,61d56da2b95176a1807a8b70424f89feac108c24,2024-12-26T04:29:21Z
voila-dashboards/voila,Python,5894,https://github.com/voila-dashboards/voila,FAILURE,Pip/Poetry,True,GitHub Actions,9982c78931fd5fbab60b4edc5f00cb353665c9a2,2024-10-22T09:22:04Z
Vonng/ddia,Python,22592,https://github.com/Vonng/ddia,SUCCESS,Unknown,False,GitHub Actions,988f3aa0b0d40bc219a8e36c0be4dae6ed14c0bd,2025-02-21T02:00:26Z
vyperlang/vyper,Python,5169,https://github.com/vyperlang/vyper,FAILURE,Pip/Poetry,True,GitHub Actions,7caa05590a4c8788b01795d3e18a7aefe1183ebf,2024-12-26T20:28:59Z
wagtail/wagtail,Python,20129,https://github.com/wagtail/wagtail,SUCCESS,Pip/Poetry,True,GitHub Actions,cc1805dc86234954ae52d853b8283dfcfb266183,2024-11-01T12:10:53Z
magic-wormhole/magic-wormhole,Python,22319,https://github.com/magic-wormhole/magic-wormhole,SUCCESS,Pip/Poetry,True,GitHub Actions,835fe2cd8f26791c51560a9edac10da44b902de9,2024-11-20T21:29:11Z
sublimehq/package_control,Python,4870,https://github.com/sublimehq/package_control,NO_CI,Unknown,False,GitHub Actions,ab8e10e8e83f10da8dc07eb5504e89ae9ed6b8b2,2025-03-07T17:04:01Z
WeblateOrg/weblate,Python,5732,https://github.com/WeblateOrg/weblate,FAILURE,Pip/Poetry,True,GitHub Actions,bc205f8fc1d231268e552245be09979b94c2beb6,2026-02-14T20:07:23Z
webpy/webpy,Python,5934,https://github.com/webpy/webpy,SUCCESS,Pip/Poetry,True,GitHub Actions,25dc267de814a5570af7758889f0d9ce86449933,2025-01-06T14:03:22Z
websocket-client/websocket-client,Python,3703,https://github.com/websocket-client/websocket-client,SUCCESS,Setup.py,True,GitHub Actions,729bdb8fc063397d298261ed6f2288f272b7f6de,2025-10-04T16:13:35Z
wee-slack/wee-slack,Python,2595,https://github.com/wee-slack/wee-slack,SUCCESS,Pip/Poetry,True,GitHub Actions,5d6bc5278e5b1c371d6c170f63e3412d74519191,2024-11-17T19:34:27Z
wireservice/csvkit,Python,6342,https://github.com/wireservice/csvkit,SUCCESS,Pip/Poetry,True,GitHub Actions,c327a1bb46910414366b4b7e79f18faca0e82604,2025-02-06T17:25:25Z
wsvincent/awesome-django,Python,10963,https://github.com/wsvincent/awesome-django,SUCCESS,Pip/Poetry,True,GitHub Actions,8a0efb2c7121becc216d6853204a41a95a9f22f8,2024-12-28T19:38:38Z
xhtml2pdf/xhtml2pdf,Python,2374,https://github.com/xhtml2pdf/xhtml2pdf,FAILURE,Pip/Poetry,True,GitHub Actions,4b3917cd2db27ce8c0d3a7f54a20a73b81020804,2023-11-20T16:47:28Z
xiaolai/regular-investing-in-box,Python,6002,https://github.com/xiaolai/regular-investing-in-box,SUCCESS,Unknown,False,GitHub Actions,e45104f2b5c95fd43a1530eefdaad09aab983e0b,2024-12-25T15:55:46Z
xlwings/xlwings,Python,3306,https://github.com/xlwings/xlwings,SUCCESS,Pip/Poetry,True,GitHub Actions,bb1ccadf45aa7e84bcd03766e1a83a52444f4f19,2025-01-09T10:24:31Z
xonsh/xonsh,Python,9220,https://github.com/xonsh/xonsh,SUCCESS,Pip/Poetry,True,GitHub Actions,ad4ec323079a330d49cac95df7e7c8c7089f0320,2025-01-13T16:54:31Z
XX-net/XX-Net,Python,33428,https://github.com/XX-net/XX-Net,SUCCESS,Pip/Poetry,True,GitHub Actions,55c7697f2379035f9c2ba3c053bd940c87ffde18,2025-04-08T22:17:05Z
yaml/pyyaml,Python,2847,https://github.com/yaml/pyyaml,SUCCESS,Pip/Poetry,True,GitHub Actions,d51d8a138f7230834fc6e95635ff09ebd329185f,2025-09-25T18:13:58Z
ycm-core/YouCompleteMe,Python,26343,https://github.com/ycm-core/YouCompleteMe,FAILURE,Unknown,False,GitHub Actions,19fa3c897e2156dac6fedc0c93f58ca8f7412cf0,2024-12-12T18:01:09Z
ytdl-org/youtube-dl,Python,139645,https://github.com/ytdl-org/youtube-dl,FAILURE,Setup.py,True,GitHub Actions,176fc2cb003b7a74f5781a64a4e1ce32e740c149,2024-12-31T14:51:29Z
yzhao062/pyod,Python,9708,https://github.com/yzhao062/pyod,SUCCESS,Pip/Poetry,True,GitHub Actions,e9d09c2b3258c68c2d6ebeb8db2aac36d43e86da,2024-12-22T09:46:56Z
spec-first/connexion,Python,4577,https://github.com/spec-first/connexion,SUCCESS,Pip/Poetry,True,GitHub Actions,1844a2fb3f1d09a37edfeab7a7200d52e97abbd9,2024-12-11T10:57:11Z
patroni/patroni,Python,8148,https://github.com/patroni/patroni,SUCCESS,Pip/Poetry,True,GitHub Actions,26ae38960aaa51a0b6e33ec1fd3cdf3039001e04,2025-01-17T13:44:47Z
zeromq/pyzmq,Python,4091,https://github.com/zeromq/pyzmq,FAILURE,Pip/Poetry,True,GitHub Actions,d29dc4a3116c6c3be66f538a1d0c1d39c19618f5,2024-10-22T10:00:49Z
zulip/zulip,Python,24554,https://github.com/zulip/zulip,FAILURE,Pip/Poetry,True,GitHub Actions,caad601c7b626991101b7904d51fdcf2fe499687,2026-02-18T01:28:56Z
Zulko/moviepy,Python,14325,https://github.com/Zulko/moviepy,SUCCESS,Pip/Poetry,True,GitHub Actions,4d469c4efe6b7dfd53bbe529ebf8594ec3f3286b,2025-01-05T21:43:13Z
